Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M1312,Upma,South Indian,Dinner,Keto,"Rava, Vegetables, Spices",722,11,Medium,Party
M1313,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",796,32,Medium,Restaurant-Special
M1314,Chicken Chettinad,South Indian,Dinner,Vegetarian,"Chicken, Coconut, Spices",895,9,Hard,Daily
M1315,Masala Dosa,South Indian,Breakfast,Keto,"Rice, Lentils, Potato",199,24,Medium,Daily
M1316,Rasam Rice,South Indian,Breakfast,Vegan,"Tamarind, Tomato, Spices",197,21,Medium,Daily
M1317,Masala Dosa,South Indian,Snack,Gluten-Free,"Rice, Lentils, Potato",410,26,Hard,Restaurant-Special
M1318,Rasam Rice,South Indian,Breakfast,High-Protein,"Tamarind, Tomato, Spices",180,14,Hard,Restaurant-Special
M1319,Lemon Rice,South Indian,Snack,Vegan,"Rice, Lemon, Spices",590,44,Easy,Daily
M1320,Vada,South Indian,Snack,Gluten-Free,"Lentils, Spices",787,3,Medium,Restaurant-Special
M1321,Pongal,South Indian,Snack,Gluten-Free,"Rice, Moong Dal, Ghee",313,13,Hard,Festive
M1322,Upma,South Indian,Lunch,Gluten-Free,"Rava, Vegetables, Spices",309,44,Medium,Daily
M1323,Fish Curry,South Indian,Dinner,Vegetarian,"Fish, Tamarind, Spices",566,9,Hard,Festive
M1324,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",360,18,Easy,Party
M1325,Masala Dosa,South Indian,Dinner,Vegetarian,"Rice, Lentils, Potato",191,26,Medium,Party
M1326,Curd Rice,South Indian,Breakfast,Keto,"Rice, Curd, Spices",640,37,Medium,Daily
M1327,Fish Curry,South Indian,Breakfast,High-Protein,"Fish, Tamarind, Spices",369,4,Easy,Party
M1328,Vada,South Indian,Lunch,Vegetarian,"Lentils, Spices",468,21,Easy,Restaurant-Special
M1329,Upma,South Indian,Dinner,High-Protein,"Rava, Vegetables, Spices",898,23,Hard,Daily
M1330,Chicken Chettinad,South Indian,Snack,Gluten-Free,"Chicken, Coconut, Spices",900,12,Hard,Restaurant-Special
M1331,Rasam Rice,South Indian,Snack,Keto,"Tamarind, Tomato, Spices",644,26,Medium,Restaurant-Special
M1332,Chicken Chettinad,South Indian,Lunch,Keto,"Chicken, Coconut, Spices",381,15,Medium,Daily
M1333,Vada,South Indian,Breakfast,Keto,"Lentils, Spices",233,32,Medium,Festive
M1334,Chicken Chettinad,South Indian,Breakfast,Non-Vegetarian,"Chicken, Coconut, Spices",761,14,Hard,Daily
M1335,Lemon Rice,South Indian,Dinner,Vegetarian,"Rice, Lemon, Spices",244,6,Hard,Daily
M1336,Upma,South Indian,Breakfast,Vegetarian,"Rava, Vegetables, Spices",715,18,Hard,Restaurant-Special
M1337,Masala Dosa,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Potato",836,43,Hard,Daily
M1338,Idli Sambar,South Indian,Snack,Vegan,"Rice, Lentils, Vegetables",538,32,Hard,Festive
M1339,Fish Curry,South Indian,Breakfast,Non-Vegetarian,"Fish, Tamarind, Spices",821,21,Medium,Restaurant-Special
M1340,Chicken Chettinad,South Indian,Dinner,Keto,"Chicken, Coconut, Spices",586,40,Medium,Festive
M1341,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",529,39,Hard,Daily
M1342,Lemon Rice,South Indian,Snack,Vegan,"Rice, Lemon, Spices",334,33,Easy,Festive
M1343,Chicken Chettinad,South Indian,Breakfast,High-Protein,"Chicken, Coconut, Spices",672,45,Medium,Daily
M1344,Fish Curry,South Indian,Lunch,Keto,"Fish, Tamarind, Spices",838,43,Hard,Restaurant-Special
M1345,Pongal,South Indian,Dinner,Vegetarian,"Rice, Moong Dal, Ghee",340,13,Hard,Restaurant-Special
M1346,Lemon Rice,South Indian,Breakfast,Vegetarian,"Rice, Lemon, Spices",467,21,Hard,Daily
M1347,Chicken Chettinad,South Indian,Breakfast,Non-Vegetarian,"Chicken, Coconut, Spices",825,28,Medium,Festive
M1348,Curd Rice,South Indian,Lunch,Vegetarian,"Rice, Curd, Spices",493,36,Medium,Daily
M1349,Pongal,South Indian,Breakfast,Vegetarian,"Rice, Moong Dal, Ghee",635,43,Easy,Restaurant-Special
M1350,Pongal,South Indian,Dinner,Vegan,"Rice, Moong Dal, Ghee",592,16,Hard,Party
M1351,Upma,South Indian,Breakfast,Vegan,"Rava, Vegetables, Spices",614,20,Hard,Restaurant-Special
M1352,Fish Curry,South Indian,Breakfast,Vegetarian,"Fish, Tamarind, Spices",866,43,Easy,Restaurant-Special
M1353,Upma,South Indian,Dinner,Vegetarian,"Rava, Vegetables, Spices",505,25,Hard,Daily
M1354,Lemon Rice,South Indian,Lunch,Gluten-Free,"Rice, Lemon, Spices",248,7,Medium,Party
M1355,Upma,South Indian,Breakfast,Vegan,"Rava, Vegetables, Spices",814,43,Medium,Party
M1356,Upma,South Indian,Dinner,High-Protein,"Rava, Vegetables, Spices",890,3,Easy,Party
M1357,Pongal,South Indian,Lunch,Keto,"Rice, Moong Dal, Ghee",639,44,Medium,Daily
M1358,Fish Curry,South Indian,Snack,Non-Vegetarian,"Fish, Tamarind, Spices",541,20,Medium,Party
M1359,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",312,21,Medium,Party
M1360,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",415,18,Medium,Party
M1361,Pongal,South Indian,Dinner,Keto,"Rice, Moong Dal, Ghee",776,36,Medium,Daily
M1362,Chicken Chettinad,South Indian,Breakfast,Vegetarian,"Chicken, Coconut, Spices",712,24,Easy,Daily
M1363,Curd Rice,South Indian,Breakfast,Vegan,"Rice, Curd, Spices",450,28,Hard,Daily
M1364,Lemon Rice,South Indian,Snack,Gluten-Free,"Rice, Lemon, Spices",199,45,Medium,Party
M1365,Idli Sambar,South Indian,Breakfast,Keto,"Rice, Lentils, Vegetables",747,21,Medium,Party
M1366,Fish Curry,South Indian,Dinner,High-Protein,"Fish, Tamarind, Spices",641,22,Easy,Festive
M1367,Idli Sambar,South Indian,Snack,Gluten-Free,"Rice, Lentils, Vegetables",509,39,Hard,Restaurant-Special
M1368,Curd Rice,South Indian,Dinner,Keto,"Rice, Curd, Spices",183,44,Medium,Daily
M1369,Vada,South Indian,Breakfast,Non-Vegetarian,"Lentils, Spices",429,18,Hard,Daily
M1370,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",307,31,Hard,Restaurant-Special
M1371,Upma,South Indian,Dinner,Vegetarian,"Rava, Vegetables, Spices",448,12,Hard,Party
M1372,Fish Curry,South Indian,Dinner,High-Protein,"Fish, Tamarind, Spices",150,39,Easy,Party
M1373,Pongal,South Indian,Breakfast,Non-Vegetarian,"Rice, Moong Dal, Ghee",616,19,Easy,Restaurant-Special
M1374,Idli Sambar,South Indian,Lunch,Vegan,"Rice, Lentils, Vegetables",378,7,Medium,Daily
M1375,Chicken Chettinad,South Indian,Lunch,Gluten-Free,"Chicken, Coconut, Spices",828,29,Hard,Party
M1376,Lemon Rice,South Indian,Lunch,Vegan,"Rice, Lemon, Spices",512,25,Easy,Party
M1377,Curd Rice,South Indian,Lunch,High-Protein,"Rice, Curd, Spices",768,45,Hard,Restaurant-Special
M1378,Chicken Chettinad,South Indian,Dinner,Vegetarian,"Chicken, Coconut, Spices",371,9,Easy,Daily
M1379,Lemon Rice,South Indian,Lunch,High-Protein,"Rice, Lemon, Spices",590,29,Medium,Festive
M1380,Curd Rice,South Indian,Breakfast,Keto,"Rice, Curd, Spices",244,30,Hard,Festive
M1381,Curd Rice,South Indian,Breakfast,Keto,"Rice, Curd, Spices",195,41,Medium,Daily
M1382,Fish Curry,South Indian,Dinner,Keto,"Fish, Tamarind, Spices",501,16,Medium,Festive
M1383,Pongal,South Indian,Lunch,Vegan,"Rice, Moong Dal, Ghee",792,8,Medium,Festive
M1384,Chicken Chettinad,South Indian,Breakfast,Keto,"Chicken, Coconut, Spices",538,29,Hard,Party
M1385,Idli Sambar,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Vegetables",154,5,Medium,Party
M1386,Masala Dosa,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Potato",887,28,Hard,Restaurant-Special
M1387,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",822,4,Hard,Festive
M1388,Vada,South Indian,Lunch,Non-Vegetarian,"Lentils, Spices",804,42,Medium,Festive
M1389,Rasam Rice,South Indian,Snack,Non-Vegetarian,"Tamarind, Tomato, Spices",156,28,Hard,Daily
M1390,Pongal,South Indian,Snack,Gluten-Free,"Rice, Moong Dal, Ghee",565,7,Hard,Party
M1391,Curd Rice,South Indian,Dinner,Gluten-Free,"Rice, Curd, Spices",796,20,Medium,Party
M1392,Upma,South Indian,Lunch,Gluten-Free,"Rava, Vegetables, Spices",759,13,Easy,Festive
M1393,Curd Rice,South Indian,Breakfast,Vegan,"Rice, Curd, Spices",451,6,Medium,Festive
M1394,Idli Sambar,South Indian,Breakfast,Non-Vegetarian,"Rice, Lentils, Vegetables",367,42,Hard,Daily
M1395,Upma,South Indian,Breakfast,Vegetarian,"Rava, Vegetables, Spices",337,20,Easy,Restaurant-Special
M1396,Fish Curry,South Indian,Snack,Vegan,"Fish, Tamarind, Spices",309,42,Easy,Party
M1397,Lemon Rice,South Indian,Breakfast,Vegan,"Rice, Lemon, Spices",229,34,Easy,Party
M1398,Lemon Rice,South Indian,Snack,Gluten-Free,"Rice, Lemon, Spices",494,7,Easy,Festive
M1399,Curd Rice,South Indian,Lunch,Gluten-Free,"Rice, Curd, Spices",359,14,Hard,Festive
M1400,Fish Curry,South Indian,Lunch,Vegetarian,"Fish, Tamarind, Spices",793,21,Easy,Daily
M1401,Upma,South Indian,Dinner,Gluten-Free,"Rava, Vegetables, Spices",583,27,Easy,Daily
M1402,Vada,South Indian,Snack,Keto,"Lentils, Spices",235,20,Easy,Daily
M1403,Fish Curry,South Indian,Lunch,Vegan,"Fish, Tamarind, Spices",484,23,Medium,Party
M1404,Fish Curry,South Indian,Snack,Keto,"Fish, Tamarind, Spices",319,37,Hard,Daily
M1405,Curd Rice,South Indian,Breakfast,High-Protein,"Rice, Curd, Spices",559,39,Hard,Party
M1406,Upma,South Indian,Lunch,Keto,"Rava, Vegetables, Spices",405,17,Medium,Party
M1407,Chicken Chettinad,South Indian,Snack,Gluten-Free,"Chicken, Coconut, Spices",621,15,Easy,Party
M1408,Pongal,South Indian,Lunch,Non-Vegetarian,"Rice, Moong Dal, Ghee",841,30,Medium,Party
M1409,Rasam Rice,South Indian,Breakfast,Gluten-Free,"Tamarind, Tomato, Spices",476,13,Medium,Restaurant-Special
M1410,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",609,27,Medium,Festive
M1411,Fish Curry,South Indian,Breakfast,Non-Vegetarian,"Fish, Tamarind, Spices",247,6,Medium,Restaurant-Special
M1412,Rasam Rice,South Indian,Snack,Keto,"Tamarind, Tomato, Spices",218,27,Medium,Restaurant-Special
M1413,Vada,South Indian,Breakfast,Vegan,"Lentils, Spices",590,30,Easy,Daily
M1414,Curd Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Curd, Spices",882,4,Hard,Daily
M1415,Fish Curry,South Indian,Snack,Vegan,"Fish, Tamarind, Spices",480,10,Medium,Restaurant-Special
M1416,Masala Dosa,South Indian,Dinner,Keto,"Rice, Lentils, Potato",639,3,Hard,Restaurant-Special
M1417,Upma,South Indian,Snack,Non-Vegetarian,"Rava, Vegetables, Spices",456,37,Hard,Party
M1418,Curd Rice,South Indian,Lunch,Keto,"Rice, Curd, Spices",561,4,Medium,Festive
M1419,Chicken Chettinad,South Indian,Breakfast,Non-Vegetarian,"Chicken, Coconut, Spices",567,11,Medium,Party
M1420,Curd Rice,South Indian,Dinner,Vegetarian,"Rice, Curd, Spices",421,25,Medium,Festive
M1421,Curd Rice,South Indian,Snack,Keto,"Rice, Curd, Spices",786,28,Easy,Restaurant-Special
M1422,Fish Curry,South Indian,Snack,Vegan,"Fish, Tamarind, Spices",490,19,Medium,Party
M1423,Masala Dosa,South Indian,Snack,Keto,"Rice, Lentils, Potato",478,22,Hard,Restaurant-Special
M1424,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",805,37,Hard,Party
M1425,Upma,South Indian,Dinner,Vegetarian,"Rava, Vegetables, Spices",773,45,Easy,Festive
M1426,Upma,South Indian,Breakfast,Gluten-Free,"Rava, Vegetables, Spices",603,27,Easy,Party
M1427,Upma,South Indian,Breakfast,Gluten-Free,"Rava, Vegetables, Spices",815,7,Hard,Restaurant-Special
M1428,Upma,South Indian,Lunch,Keto,"Rava, Vegetables, Spices",884,44,Medium,Party
M1429,Curd Rice,South Indian,Lunch,High-Protein,"Rice, Curd, Spices",546,5,Hard,Daily
M1430,Fish Curry,South Indian,Dinner,Non-Vegetarian,"Fish, Tamarind, Spices",434,27,Easy,Party
M1431,Upma,South Indian,Dinner,Keto,"Rava, Vegetables, Spices",519,17,Hard,Party
M1432,Upma,South Indian,Dinner,Non-Vegetarian,"Rava, Vegetables, Spices",501,26,Medium,Daily
M1433,Pongal,South Indian,Dinner,Non-Vegetarian,"Rice, Moong Dal, Ghee",816,38,Easy,Party
M1434,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",311,23,Medium,Daily
M1435,Upma,South Indian,Breakfast,Vegan,"Rava, Vegetables, Spices",509,4,Hard,Restaurant-Special
M1436,Idli Sambar,South Indian,Snack,Non-Vegetarian,"Rice, Lentils, Vegetables",310,30,Easy,Restaurant-Special
M1437,Upma,South Indian,Dinner,Gluten-Free,"Rava, Vegetables, Spices",534,6,Medium,Restaurant-Special
M1438,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",539,41,Easy,Restaurant-Special
M1439,Masala Dosa,South Indian,Snack,Gluten-Free,"Rice, Lentils, Potato",151,16,Hard,Daily
M1440,Upma,South Indian,Lunch,High-Protein,"Rava, Vegetables, Spices",554,16,Hard,Restaurant-Special
M1441,Dal Makhani,North Indian,Breakfast,Gluten-Free,"Urad Dal, Butter, Cream",884,8,Medium,Daily
M1442,Rajma Chawal,North Indian,Snack,Gluten-Free,"Rajma, Rice, Spices",247,42,Easy,Restaurant-Special
M1443,Biryani,North Indian,Dinner,High-Protein,"Rice, Meat/Vegetables, Spices",781,15,Medium,Daily
M1444,Dal Makhani,North Indian,Breakfast,Non-Vegetarian,"Urad Dal, Butter, Cream",745,11,Medium,Party
M1445,Biryani,North Indian,Breakfast,Gluten-Free,"Rice, Meat/Vegetables, Spices",865,18,Easy,Restaurant-Special
M1446,Palak Paneer,North Indian,Dinner,Vegetarian,"Spinach, Paneer, Spices",352,8,Medium,Festive
M1447,Palak Paneer,North Indian,Dinner,Gluten-Free,"Spinach, Paneer, Spices",584,32,Easy,Daily
M1448,Chole Bhature,North Indian,Breakfast,Non-Vegetarian,"Chickpeas, Maida, Spices",184,6,Medium,Festive
M1449,Rajma Chawal,North Indian,Breakfast,Non-Vegetarian,"Rajma, Rice, Spices",554,19,Easy,Daily
M1450,Paneer Butter Masala,North Indian,Lunch,Vegan,"Paneer, Tomato, Spices",742,12,Hard,Daily
M1451,Palak Paneer,North Indian,Dinner,Keto,"Spinach, Paneer, Spices",578,23,Hard,Festive
M1452,Biryani,North Indian,Lunch,Vegan,"Rice, Meat/Vegetables, Spices",617,21,Hard,Festive
M1453,Butter Chicken,North Indian,Dinner,Keto,"Chicken, Butter, Tomato",361,36,Medium,Restaurant-Special
M1454,Kadhi Pakora,North Indian,Breakfast,Keto,"Besan, Curd, Spices",494,5,Hard,Restaurant-Special
M1455,Palak Paneer,North Indian,Snack,Gluten-Free,"Spinach, Paneer, Spices",745,19,Medium,Restaurant-Special
M1456,Paneer Butter Masala,North Indian,Breakfast,High-Protein,"Paneer, Tomato, Spices",625,43,Medium,Restaurant-Special
M1457,Rajma Chawal,North Indian,Breakfast,Gluten-Free,"Rajma, Rice, Spices",571,44,Easy,Daily
M1458,Aloo Paratha,North Indian,Lunch,Vegetarian,"Wheat, Potato, Spices",540,42,Hard,Party
M1459,Chole Bhature,North Indian,Dinner,Vegetarian,"Chickpeas, Maida, Spices",602,27,Easy,Daily
M1460,Aloo Paratha,North Indian,Dinner,Vegan,"Wheat, Potato, Spices",639,17,Hard,Festive
M1461,Baingan Bharta,North Indian,Dinner,Vegan,"Brinjal, Onion, Tomato",514,32,Hard,Festive
M1462,Dal Makhani,North Indian,Breakfast,Keto,"Urad Dal, Butter, Cream",247,9,Medium,Restaurant-Special
M1463,Paneer Butter Masala,North Indian,Breakfast,Vegetarian,"Paneer, Tomato, Spices",466,44,Hard,Festive
M1464,Baingan Bharta,North Indian,Dinner,Vegan,"Brinjal, Onion, Tomato",354,31,Easy,Party
M1465,Chole Bhature,North Indian,Lunch,Gluten-Free,"Chickpeas, Maida, Spices",370,21,Hard,Festive
M1466,Paneer Butter Masala,North Indian,Dinner,Non-Vegetarian,"Paneer, Tomato, Spices",737,35,Medium,Festive
M1467,Kadhi Pakora,North Indian,Dinner,Gluten-Free,"Besan, Curd, Spices",380,28,Medium,Daily
M1468,Dal Makhani,North Indian,Breakfast,Vegan,"Urad Dal, Butter, Cream",477,34,Hard,Festive
M1469,Butter Chicken,North Indian,Dinner,Vegan,"Chicken, Butter, Tomato",208,10,Hard,Festive
M1470,Biryani,North Indian,Lunch,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",239,35,Hard,Party
M1471,Rajma Chawal,North Indian,Dinner,Keto,"Rajma, Rice, Spices",176,11,Easy,Party
M1472,Palak Paneer,North Indian,Breakfast,Vegan,"Spinach, Paneer, Spices",407,27,Medium,Restaurant-Special
M1473,Baingan Bharta,North Indian,Breakfast,Vegetarian,"Brinjal, Onion, Tomato",372,44,Medium,Festive
M1474,Aloo Paratha,North Indian,Snack,Non-Vegetarian,"Wheat, Potato, Spices",881,4,Medium,Restaurant-Special
M1475,Biryani,North Indian,Dinner,Vegan,"Rice, Meat/Vegetables, Spices",749,15,Easy,Party
M1476,Biryani,North Indian,Lunch,Gluten-Free,"Rice, Meat/Vegetables, Spices",156,37,Medium,Daily
M1477,Butter Chicken,North Indian,Breakfast,Gluten-Free,"Chicken, Butter, Tomato",821,11,Easy,Daily
M1478,Butter Chicken,North Indian,Lunch,Non-Vegetarian,"Chicken, Butter, Tomato",803,8,Medium,Festive
M1479,Butter Chicken,North Indian,Breakfast,Non-Vegetarian,"Chicken, Butter, Tomato",549,43,Medium,Festive
M1480,Biryani,North Indian,Breakfast,Keto,"Rice, Meat/Vegetables, Spices",825,5,Hard,Party
M1481,Baingan Bharta,North Indian,Dinner,Gluten-Free,"Brinjal, Onion, Tomato",738,43,Medium,Daily
M1482,Biryani,North Indian,Snack,Vegan,"Rice, Meat/Vegetables, Spices",865,39,Medium,Daily
M1483,Dal Makhani,North Indian,Lunch,Keto,"Urad Dal, Butter, Cream",757,45,Hard,Party
M1484,Dal Makhani,North Indian,Lunch,Vegetarian,"Urad Dal, Butter, Cream",780,31,Medium,Daily
M1485,Rajma Chawal,North Indian,Dinner,Vegetarian,"Rajma, Rice, Spices",714,25,Hard,Restaurant-Special
M1486,Paneer Butter Masala,North Indian,Breakfast,Vegan,"Paneer, Tomato, Spices",645,25,Medium,Festive
M1487,Dal Makhani,North Indian,Lunch,Non-Vegetarian,"Urad Dal, Butter, Cream",245,36,Easy,Daily
M1488,Butter Chicken,North Indian,Lunch,Keto,"Chicken, Butter, Tomato",882,40,Medium,Restaurant-Special
M1489,Rajma Chawal,North Indian,Dinner,Gluten-Free,"Rajma, Rice, Spices",222,39,Hard,Party
M1490,Paneer Butter Masala,North Indian,Snack,High-Protein,"Paneer, Tomato, Spices",278,11,Hard,Daily
M1491,Kadhi Pakora,North Indian,Lunch,High-Protein,"Besan, Curd, Spices",765,29,Easy,Daily
M1492,Aloo Paratha,North Indian,Dinner,Gluten-Free,"Wheat, Potato, Spices",770,21,Medium,Party
M1493,Chole Bhature,North Indian,Dinner,Gluten-Free,"Chickpeas, Maida, Spices",261,4,Medium,Party
M1494,Aloo Paratha,North Indian,Breakfast,Vegan,"Wheat, Potato, Spices",861,12,Hard,Daily
M1495,Baingan Bharta,North Indian,Breakfast,Gluten-Free,"Brinjal, Onion, Tomato",714,42,Medium,Restaurant-Special
M1496,Rajma Chawal,North Indian,Dinner,Vegan,"Rajma, Rice, Spices",864,43,Easy,Party
M1497,Chole Bhature,North Indian,Breakfast,Non-Vegetarian,"Chickpeas, Maida, Spices",689,20,Medium,Party
M1498,Biryani,North Indian,Breakfast,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",566,13,Hard,Festive
M1499,Rajma Chawal,North Indian,Snack,Gluten-Free,"Rajma, Rice, Spices",178,23,Medium,Party
M1500,Baingan Bharta,North Indian,Dinner,Keto,"Brinjal, Onion, Tomato",793,5,Medium,Daily
M1501,Baingan Bharta,North Indian,Lunch,Vegan,"Brinjal, Onion, Tomato",705,36,Medium,Festive
M1502,Aloo Paratha,North Indian,Lunch,Vegetarian,"Wheat, Potato, Spices",686,34,Hard,Festive
M1503,Biryani,North Indian,Lunch,Gluten-Free,"Rice, Meat/Vegetables, Spices",729,9,Hard,Party
M1504,Palak Paneer,North Indian,Lunch,Gluten-Free,"Spinach, Paneer, Spices",469,4,Medium,Daily
M1505,Chole Bhature,North Indian,Lunch,Keto,"Chickpeas, Maida, Spices",888,11,Hard,Daily
M1506,Aloo Paratha,North Indian,Snack,Vegan,"Wheat, Potato, Spices",494,11,Hard,Party
M1507,Rajma Chawal,North Indian,Dinner,Vegan,"Rajma, Rice, Spices",525,37,Easy,Party
M1508,Kadhi Pakora,North Indian,Breakfast,High-Protein,"Besan, Curd, Spices",572,45,Medium,Daily
M1509,Kadhi Pakora,North Indian,Dinner,Vegan,"Besan, Curd, Spices",613,16,Easy,Daily
M1510,Dal Makhani,North Indian,Breakfast,Vegan,"Urad Dal, Butter, Cream",812,31,Medium,Daily
M1511,Chole Bhature,North Indian,Dinner,Keto,"Chickpeas, Maida, Spices",564,26,Hard,Daily
M1512,Rajma Chawal,North Indian,Snack,Vegetarian,"Rajma, Rice, Spices",250,22,Hard,Restaurant-Special
M1513,Baingan Bharta,North Indian,Snack,Vegan,"Brinjal, Onion, Tomato",345,33,Hard,Party
M1514,Butter Chicken,North Indian,Breakfast,Vegetarian,"Chicken, Butter, Tomato",819,16,Hard,Daily
M1515,Palak Paneer,North Indian,Lunch,High-Protein,"Spinach, Paneer, Spices",872,5,Easy,Daily
M1516,Dal Makhani,North Indian,Lunch,Vegan,"Urad Dal, Butter, Cream",659,15,Medium,Daily
M1517,Baingan Bharta,North Indian,Lunch,High-Protein,"Brinjal, Onion, Tomato",463,34,Hard,Festive
M1518,Butter Chicken,North Indian,Lunch,Vegan,"Chicken, Butter, Tomato",862,17,Medium,Daily
M1519,Rajma Chawal,North Indian,Snack,High-Protein,"Rajma, Rice, Spices",867,34,Medium,Party
M1520,Rajma Chawal,North Indian,Lunch,Non-Vegetarian,"Rajma, Rice, Spices",774,28,Easy,Party
M1521,Kadhi Pakora,North Indian,Snack,Gluten-Free,"Besan, Curd, Spices",606,11,Easy,Festive
M1522,Paneer Butter Masala,North Indian,Lunch,Keto,"Paneer, Tomato, Spices",794,27,Easy,Party
M1523,Butter Chicken,North Indian,Dinner,Non-Vegetarian,"Chicken, Butter, Tomato",681,38,Hard,Party
M1524,Rajma Chawal,North Indian,Lunch,Non-Vegetarian,"Rajma, Rice, Spices",243,22,Hard,Festive
M1525,Chole Bhature,North Indian,Snack,Keto,"Chickpeas, Maida, Spices",170,36,Medium,Party
M1526,Butter Chicken,North Indian,Lunch,Vegetarian,"Chicken, Butter, Tomato",504,44,Easy,Festive
M1527,Chole Bhature,North Indian,Snack,Non-Vegetarian,"Chickpeas, Maida, Spices",843,4,Hard,Restaurant-Special
M1528,Paneer Butter Masala,North Indian,Breakfast,Gluten-Free,"Paneer, Tomato, Spices",169,26,Easy,Festive
M1529,Baingan Bharta,North Indian,Breakfast,Vegetarian,"Brinjal, Onion, Tomato",645,4,Easy,Festive
M1530,Baingan Bharta,North Indian,Dinner,Keto,"Brinjal, Onion, Tomato",841,12,Medium,Restaurant-Special
M1531,Palak Paneer,North Indian,Snack,Gluten-Free,"Spinach, Paneer, Spices",874,33,Easy,Festive
M1532,Paneer Butter Masala,North Indian,Breakfast,Vegan,"Paneer, Tomato, Spices",618,6,Easy,Daily
M1533,Kadhi Pakora,North Indian,Breakfast,High-Protein,"Besan, Curd, Spices",348,36,Easy,Festive
M1534,Biryani,North Indian,Breakfast,Vegan,"Rice, Meat/Vegetables, Spices",789,11,Easy,Daily
M1535,Chole Bhature,North Indian,Dinner,High-Protein,"Chickpeas, Maida, Spices",814,39,Easy,Party
M1536,Aloo Paratha,North Indian,Dinner,Vegetarian,"Wheat, Potato, Spices",794,15,Medium,Restaurant-Special
M1537,Paneer Butter Masala,North Indian,Snack,High-Protein,"Paneer, Tomato, Spices",866,13,Easy,Daily
