Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M2128,Biryani,North Indian,Breakfast,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",283,9,Medium,Daily
M3261,Chilli Chicken,Indo-Chinese,Snack,Vegan,"Chicken, Capsicum, Spices",667,42,Hard,Party
M2769,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",283,39,Hard,Daily
M1819,Aloo Paratha,North Indian,Dinner,Keto,"Wheat, Potato, Spices",503,27,Medium,Party
M1180,Idli Sambar,South Indian,Snack,Gluten-Free,"Rice, Lentils, Vegetables",639,30,Easy,Festive
M3368,Hakka Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Soy Sauce",435,7,Easy,Daily
M3955,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",404,16,Hard,Daily
M2209,Palak Paneer,North Indian,Dinner,Vegetarian,"Spinach, Paneer, Spices",280,9,Hard,Restaurant-Special
M1851,Kadhi Pakora,North Indian,Breakfast,Vegan,"Besan, Curd, Spices",815,42,Hard,Festive
M1588,Butter Chicken,North Indian,Breakfast,Non-Vegetarian,"Chicken, Butter, Tomato",662,35,Easy,Party
M3796,Hakka Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Soy Sauce",299,23,Hard,Daily
M2255,Palak Paneer,North Indian,Dinner,Gluten-Free,"Spinach, Paneer, Spices",247,26,Medium,Party
M2373,Kadhi Pakora,North Indian,Lunch,Vegan,"Besan, Curd, Spices",505,25,Easy,Party
M1358,Fish Curry,South Indian,Snack,Non-Vegetarian,"Fish, Tamarind, Spices",541,20,Medium,Party
M0787,Vada,South Indian,Breakfast,High-Protein,"Lentils, Spices",674,13,Medium,Daily
M3587,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",438,24,Hard,Restaurant-Special
M0141,Idli Sambar,South Indian,Dinner,Vegetarian,"Rice, Lentils, Vegetables",360,31,Easy,Daily
M0789,Lemon Rice,South Indian,Breakfast,Non-Vegetarian,"Rice, Lemon, Spices",372,20,Easy,Daily
M0324,Masala Dosa,South Indian,Snack,Vegetarian,"Rice, Lentils, Potato",639,45,Medium,Daily
M2690,Chilli Chicken,Indo-Chinese,Snack,Gluten-Free,"Chicken, Capsicum, Spices",596,11,Medium,Restaurant-Special
M0715,Pongal,South Indian,Breakfast,Vegetarian,"Rice, Moong Dal, Ghee",473,29,Medium,Daily
M2196,Aloo Paratha,North Indian,Snack,Vegetarian,"Wheat, Potato, Spices",668,19,Easy,Festive
M3310,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",522,31,Easy,Festive
M3688,Chicken Manchurian,Indo-Chinese,Lunch,Vegetarian,"Chicken, Maida, Spices",328,36,Easy,Party
M3180,Paneer Chilli,Indo-Chinese,Dinner,High-Protein,"Paneer, Capsicum, Soy Sauce",693,11,Medium,Party
M3521,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",737,38,Medium,Daily
M1908,Butter Chicken,North Indian,Dinner,Keto,"Chicken, Butter, Tomato",425,41,Easy,Restaurant-Special
M0619,Vada,South Indian,Lunch,Keto,"Lentils, Spices",858,45,Hard,Restaurant-Special
M0407,Vada,South Indian,Lunch,Vegetarian,"Lentils, Spices",187,7,Medium,Restaurant-Special
M2207,Aloo Paratha,North Indian,Lunch,Vegetarian,"Wheat, Potato, Spices",174,18,Medium,Restaurant-Special
M2038,Baingan Bharta,North Indian,Lunch,Vegetarian,"Brinjal, Onion, Tomato",523,29,Hard,Festive
M3083,Hakka Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Soy Sauce",239,42,Hard,Daily
M2853,Veg Spring Rolls,Indo-Chinese,Snack,Vegan,"Vegetables, Maida, Spices",370,43,Easy,Festive
M2418,Gobi Manchurian,Indo-Chinese,Lunch,Vegetarian,"Cauliflower, Maida, Spices",217,10,Easy,Festive
M0498,Masala Dosa,South Indian,Lunch,Gluten-Free,"Rice, Lentils, Potato",819,16,Easy,Festive
M3915,Paneer Chilli,Indo-Chinese,Snack,Vegetarian,"Paneer, Capsicum, Soy Sauce",825,37,Easy,Festive
M0343,Lemon Rice,South Indian,Lunch,High-Protein,"Rice, Lemon, Spices",305,26,Medium,Party
M2578,American Chopsuey,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Sauce",639,31,Hard,Daily
M3921,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",515,12,Hard,Festive
M0783,Pongal,South Indian,Breakfast,Vegetarian,"Rice, Moong Dal, Ghee",339,25,Easy,Restaurant-Special
M3005,Paneer Chilli,Indo-Chinese,Breakfast,Keto,"Paneer, Capsicum, Soy Sauce",403,16,Easy,Daily
M1324,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",360,18,Easy,Party
M3461,Chicken Manchurian,Indo-Chinese,Snack,Gluten-Free,"Chicken, Maida, Spices",575,31,Hard,Festive
M3778,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",321,40,Medium,Restaurant-Special
M0304,Upma,South Indian,Dinner,Vegan,"Rava, Vegetables, Spices",885,33,Easy,Restaurant-Special
M3371,Chicken Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Chicken, Soy Sauce",709,9,Hard,Party
M2460,Schezwan Noodles,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",542,7,Medium,Restaurant-Special
M0665,Pongal,South Indian,Snack,High-Protein,"Rice, Moong Dal, Ghee",845,6,Medium,Restaurant-Special
M1178,Chicken Chettinad,South Indian,Lunch,Vegetarian,"Chicken, Coconut, Spices",778,42,Easy,Festive
M1245,Idli Sambar,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Vegetables",320,21,Hard,Festive
M2437,American Chopsuey,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Sauce",286,20,Medium,Daily
M3358,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",279,32,Medium,Restaurant-Special
M3132,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",525,3,Medium,Restaurant-Special
M3565,Chicken Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Maida, Spices",890,45,Hard,Festive
M2869,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",899,25,Hard,Party
M0085,Fish Curry,South Indian,Lunch,High-Protein,"Fish, Tamarind, Spices",571,6,Easy,Festive
M3451,Schezwan Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Schezwan Sauce",882,19,Medium,Party
M1801,Kadhi Pakora,North Indian,Breakfast,Vegetarian,"Besan, Curd, Spices",211,18,Hard,Festive
M0942,Lemon Rice,South Indian,Snack,Non-Vegetarian,"Rice, Lemon, Spices",475,42,Easy,Festive
M0962,Lemon Rice,South Indian,Breakfast,Vegetarian,"Rice, Lemon, Spices",777,32,Medium,Restaurant-Special
M0842,Upma,South Indian,Lunch,High-Protein,"Rava, Vegetables, Spices",580,23,Medium,Daily
M2603,Gobi Manchurian,Indo-Chinese,Breakfast,Keto,"Cauliflower, Maida, Spices",196,43,Hard,Party
M2686,Paneer Chilli,Indo-Chinese,Lunch,Keto,"Paneer, Capsicum, Soy Sauce",226,6,Medium,Festive
M3150,Hakka Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Soy Sauce",419,35,Hard,Daily
M0867,Fish Curry,South Indian,Lunch,Gluten-Free,"Fish, Tamarind, Spices",526,23,Hard,Party
M3719,Chicken Manchurian,Indo-Chinese,Lunch,Non-Vegetarian,"Chicken, Maida, Spices",444,45,Hard,Party
M3050,Chicken Manchurian,Indo-Chinese,Dinner,Vegetarian,"Chicken, Maida, Spices",798,6,Easy,Restaurant-Special
M0291,Upma,South Indian,Lunch,Vegetarian,"Rava, Vegetables, Spices",390,40,Medium,Festive
M2012,Paneer Butter Masala,North Indian,Snack,Vegetarian,"Paneer, Tomato, Spices",267,18,Hard,Festive
M2544,Schezwan Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Schezwan Sauce",325,11,Medium,Festive
M2203,Butter Chicken,North Indian,Breakfast,Gluten-Free,"Chicken, Butter, Tomato",449,6,Medium,Restaurant-Special
M3413,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",514,27,Medium,Restaurant-Special
M3616,Chicken Manchurian,Indo-Chinese,Snack,Gluten-Free,"Chicken, Maida, Spices",634,40,Easy,Daily
M0605,Rasam Rice,South Indian,Breakfast,High-Protein,"Tamarind, Tomato, Spices",510,8,Easy,Daily
M2698,Chicken Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Chicken, Soy Sauce",364,36,Medium,Festive
M0917,Masala Dosa,South Indian,Lunch,Keto,"Rice, Lentils, Potato",304,25,Medium,Restaurant-Special
M3155,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",436,4,Easy,Daily
M2443,Gobi Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Cauliflower, Maida, Spices",666,20,Hard,Festive
M1100,Vada,South Indian,Breakfast,Vegan,"Lentils, Spices",477,9,Medium,Party
M1089,Idli Sambar,South Indian,Snack,Vegetarian,"Rice, Lentils, Vegetables",864,37,Easy,Daily
M3884,Gobi Manchurian,Indo-Chinese,Lunch,Non-Vegetarian,"Cauliflower, Maida, Spices",529,17,Medium,Restaurant-Special
M3152,Chicken Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Chicken, Soy Sauce",298,43,Easy,Daily
M1625,Dal Makhani,North Indian,Breakfast,Vegan,"Urad Dal, Butter, Cream",853,27,Easy,Daily
M2515,Hakka Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Soy Sauce",251,7,Medium,Festive
M0822,Curd Rice,South Indian,Breakfast,Non-Vegetarian,"Rice, Curd, Spices",251,27,Easy,Daily
M2168,Biryani,North Indian,Breakfast,Gluten-Free,"Rice, Meat/Vegetables, Spices",703,10,Hard,Restaurant-Special
M2479,Schezwan Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Schezwan Sauce",526,7,Easy,Party
M3775,Chilli Chicken,Indo-Chinese,Snack,Gluten-Free,"Chicken, Capsicum, Spices",345,32,Hard,Festive
M3224,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",453,23,Medium,Daily
M3689,Hakka Noodles,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",792,22,Easy,Party
M1303,Pongal,South Indian,Dinner,Vegan,"Rice, Moong Dal, Ghee",530,23,Easy,Daily
M1001,Pongal,South Indian,Dinner,High-Protein,"Rice, Moong Dal, Ghee",417,30,Easy,Restaurant-Special
M3286,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",348,37,Hard,Daily
M3561,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",817,3,Easy,Party
M1506,Aloo Paratha,North Indian,Snack,Vegan,"Wheat, Potato, Spices",494,11,Hard,Party
M1478,Butter Chicken,North Indian,Lunch,Non-Vegetarian,"Chicken, Butter, Tomato",803,8,Medium,Festive
M0019,Pongal,South Indian,Breakfast,Vegan,"Rice, Moong Dal, Ghee",394,41,Medium,Party
M1638,Chole Bhature,North Indian,Lunch,Vegan,"Chickpeas, Maida, Spices",841,6,Medium,Daily
M1668,Biryani,North Indian,Lunch,High-Protein,"Rice, Meat/Vegetables, Spices",558,22,Hard,Party
M0494,Fish Curry,South Indian,Breakfast,High-Protein,"Fish, Tamarind, Spices",359,23,Easy,Festive
M1126,Pongal,South Indian,Breakfast,Non-Vegetarian,"Rice, Moong Dal, Ghee",540,3,Easy,Restaurant-Special
M1405,Curd Rice,South Indian,Breakfast,High-Protein,"Rice, Curd, Spices",559,39,Hard,Party
M3094,Paneer Chilli,Indo-Chinese,Dinner,Keto,"Paneer, Capsicum, Soy Sauce",369,33,Medium,Daily
M3864,Veg Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Mixed Veg, Soy Sauce",515,9,Easy,Party
M2722,Paneer Chilli,Indo-Chinese,Snack,Vegan,"Paneer, Capsicum, Soy Sauce",272,12,Hard,Festive
M2448,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",411,29,Easy,Restaurant-Special
M2424,Veg Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",552,16,Easy,Party
M2270,Rajma Chawal,North Indian,Breakfast,Keto,"Rajma, Rice, Spices",335,11,Easy,Restaurant-Special
M2133,Paneer Butter Masala,North Indian,Breakfast,Vegan,"Paneer, Tomato, Spices",685,19,Easy,Restaurant-Special
M0585,Pongal,South Indian,Dinner,Gluten-Free,"Rice, Moong Dal, Ghee",282,42,Medium,Restaurant-Special
M2624,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",723,22,Easy,Party
M0688,Chicken Chettinad,South Indian,Lunch,Keto,"Chicken, Coconut, Spices",368,40,Medium,Festive
M3333,Veg Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Mixed Veg, Soy Sauce",365,13,Hard,Party
M2285,Paneer Butter Masala,North Indian,Dinner,Non-Vegetarian,"Paneer, Tomato, Spices",892,27,Easy,Festive
M3134,Hakka Noodles,Indo-Chinese,Snack,Gluten-Free,"Noodles, Vegetables, Soy Sauce",461,8,Easy,Festive
M1609,Aloo Paratha,North Indian,Dinner,Non-Vegetarian,"Wheat, Potato, Spices",408,13,Easy,Restaurant-Special
M2673,American Chopsuey,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Sauce",610,26,Easy,Restaurant-Special
M2233,Chole Bhature,North Indian,Snack,Non-Vegetarian,"Chickpeas, Maida, Spices",815,44,Medium,Restaurant-Special
M1010,Idli Sambar,South Indian,Snack,Vegetarian,"Rice, Lentils, Vegetables",820,26,Medium,Daily
M3200,Veg Spring Rolls,Indo-Chinese,Lunch,Keto,"Vegetables, Maida, Spices",312,14,Hard,Party
M2308,Butter Chicken,North Indian,Dinner,High-Protein,"Chicken, Butter, Tomato",698,22,Medium,Party
M0361,Curd Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Curd, Spices",316,23,Easy,Daily
M3397,American Chopsuey,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Sauce",394,24,Hard,Party
M3648,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",360,40,Easy,Party
M2925,Chilli Chicken,Indo-Chinese,Breakfast,Vegan,"Chicken, Capsicum, Spices",311,23,Medium,Festive
M1678,Baingan Bharta,North Indian,Breakfast,Gluten-Free,"Brinjal, Onion, Tomato",594,43,Hard,Daily
M1311,Masala Dosa,South Indian,Dinner,High-Protein,"Rice, Lentils, Potato",810,19,Easy,Daily
M1171,Lemon Rice,South Indian,Snack,Vegetarian,"Rice, Lemon, Spices",482,20,Medium,Daily
M1955,Baingan Bharta,North Indian,Lunch,Vegan,"Brinjal, Onion, Tomato",422,26,Hard,Daily
M0801,Lemon Rice,South Indian,Breakfast,Non-Vegetarian,"Rice, Lemon, Spices",529,15,Hard,Party
M2401,Chilli Chicken,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Capsicum, Spices",274,42,Hard,Daily
M0345,Chicken Chettinad,South Indian,Lunch,Vegetarian,"Chicken, Coconut, Spices",770,36,Easy,Restaurant-Special
M2695,Paneer Chilli,Indo-Chinese,Snack,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",469,13,Easy,Party
M0987,Chicken Chettinad,South Indian,Dinner,Vegan,"Chicken, Coconut, Spices",439,22,Medium,Restaurant-Special
M2526,Veg Spring Rolls,Indo-Chinese,Snack,Vegetarian,"Vegetables, Maida, Spices",424,40,Easy,Festive
M0744,Rasam Rice,South Indian,Snack,High-Protein,"Tamarind, Tomato, Spices",445,37,Easy,Party
M2947,Veg Spring Rolls,Indo-Chinese,Snack,High-Protein,"Vegetables, Maida, Spices",648,23,Hard,Festive
M1672,Butter Chicken,North Indian,Lunch,Vegetarian,"Chicken, Butter, Tomato",399,24,Hard,Party
M2447,Chilli Chicken,Indo-Chinese,Breakfast,Vegetarian,"Chicken, Capsicum, Spices",472,36,Medium,Party
M2023,Aloo Paratha,North Indian,Breakfast,High-Protein,"Wheat, Potato, Spices",511,3,Medium,Party
M0114,Pongal,South Indian,Snack,Non-Vegetarian,"Rice, Moong Dal, Ghee",763,43,Medium,Daily
M1438,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",539,41,Easy,Restaurant-Special
M2972,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",833,35,Medium,Festive
M1242,Fish Curry,South Indian,Lunch,High-Protein,"Fish, Tamarind, Spices",529,24,Easy,Party
M1143,Chicken Chettinad,South Indian,Breakfast,Vegan,"Chicken, Coconut, Spices",636,38,Medium,Festive
M2410,American Chopsuey,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Sauce",632,12,Medium,Party
M1217,Chicken Chettinad,South Indian,Dinner,Vegan,"Chicken, Coconut, Spices",778,12,Hard,Festive
M1826,Butter Chicken,North Indian,Snack,Non-Vegetarian,"Chicken, Butter, Tomato",675,30,Easy,Restaurant-Special
M1199,Fish Curry,South Indian,Breakfast,High-Protein,"Fish, Tamarind, Spices",539,25,Easy,Daily
M0086,Chicken Chettinad,South Indian,Snack,Vegetarian,"Chicken, Coconut, Spices",739,12,Easy,Daily
M1519,Rajma Chawal,North Indian,Snack,High-Protein,"Rajma, Rice, Spices",867,34,Medium,Party
M3834,Veg Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Mixed Veg, Soy Sauce",865,20,Hard,Festive
M1382,Fish Curry,South Indian,Dinner,Keto,"Fish, Tamarind, Spices",501,16,Medium,Festive
M1376,Lemon Rice,South Indian,Lunch,Vegan,"Rice, Lemon, Spices",512,25,Easy,Party
M0669,Lemon Rice,South Indian,Lunch,Gluten-Free,"Rice, Lemon, Spices",730,11,Easy,Daily
M2656,American Chopsuey,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Sauce",717,8,Easy,Restaurant-Special
M1015,Idli Sambar,South Indian,Snack,Gluten-Free,"Rice, Lentils, Vegetables",611,45,Easy,Festive
M0129,Fish Curry,South Indian,Lunch,Vegan,"Fish, Tamarind, Spices",771,21,Easy,Daily
M1365,Idli Sambar,South Indian,Breakfast,Keto,"Rice, Lentils, Vegetables",747,21,Medium,Party
M3145,Chicken Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Maida, Spices",540,43,Hard,Party
M2371,Dal Makhani,North Indian,Lunch,Non-Vegetarian,"Urad Dal, Butter, Cream",759,13,Medium,Festive
M0892,Masala Dosa,South Indian,Lunch,High-Protein,"Rice, Lentils, Potato",812,19,Hard,Restaurant-Special
M3499,Schezwan Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Schezwan Sauce",217,42,Hard,Restaurant-Special
M1360,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",415,18,Medium,Party
M0308,Pongal,South Indian,Lunch,Vegetarian,"Rice, Moong Dal, Ghee",709,28,Medium,Festive
M2969,American Chopsuey,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Sauce",877,17,Hard,Party
M3716,Gobi Manchurian,Indo-Chinese,Dinner,Vegan,"Cauliflower, Maida, Spices",880,8,Easy,Restaurant-Special
M0384,Chicken Chettinad,South Indian,Lunch,Keto,"Chicken, Coconut, Spices",891,42,Easy,Daily
M0151,Masala Dosa,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Potato",206,26,Medium,Daily
M2175,Butter Chicken,North Indian,Breakfast,Vegan,"Chicken, Butter, Tomato",739,44,Easy,Party
M1318,Rasam Rice,South Indian,Breakfast,High-Protein,"Tamarind, Tomato, Spices",180,14,Hard,Restaurant-Special
M1452,Biryani,North Indian,Lunch,Vegan,"Rice, Meat/Vegetables, Spices",617,21,Hard,Festive
M3865,Chicken Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Maida, Spices",850,3,Easy,Restaurant-Special
M3665,Schezwan Noodles,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",602,28,Medium,Daily
M0427,Curd Rice,South Indian,Lunch,High-Protein,"Rice, Curd, Spices",801,42,Medium,Daily
M0495,Upma,South Indian,Lunch,Vegan,"Rava, Vegetables, Spices",411,22,Easy,Festive
M1208,Curd Rice,South Indian,Lunch,Keto,"Rice, Curd, Spices",681,29,Easy,Daily
M3634,Chicken Manchurian,Indo-Chinese,Breakfast,Vegan,"Chicken, Maida, Spices",505,43,Medium,Daily
M2472,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",342,43,Hard,Party
M1209,Fish Curry,South Indian,Breakfast,Gluten-Free,"Fish, Tamarind, Spices",810,9,Hard,Daily
M1821,Aloo Paratha,North Indian,Breakfast,High-Protein,"Wheat, Potato, Spices",253,4,Hard,Daily
M3034,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",179,9,Medium,Restaurant-Special
M3218,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",532,24,Hard,Party
M3672,Chicken Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Chicken, Soy Sauce",212,16,Easy,Daily
M2715,Gobi Manchurian,Indo-Chinese,Breakfast,Vegan,"Cauliflower, Maida, Spices",838,26,Medium,Party
M1967,Biryani,North Indian,Lunch,Vegan,"Rice, Meat/Vegetables, Spices",649,21,Medium,Festive
M1240,Curd Rice,South Indian,Breakfast,Vegan,"Rice, Curd, Spices",878,7,Easy,Festive
M2776,Chicken Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Chicken, Maida, Spices",613,44,Medium,Daily
M2180,Baingan Bharta,North Indian,Snack,High-Protein,"Brinjal, Onion, Tomato",619,27,Hard,Festive
M0276,Curd Rice,South Indian,Breakfast,Gluten-Free,"Rice, Curd, Spices",820,38,Easy,Daily
M0490,Fish Curry,South Indian,Lunch,Keto,"Fish, Tamarind, Spices",214,21,Medium,Festive
M3154,Chicken Manchurian,Indo-Chinese,Snack,High-Protein,"Chicken, Maida, Spices",238,33,Easy,Party
M1230,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",269,32,Hard,Restaurant-Special
M0691,Fish Curry,South Indian,Dinner,Vegetarian,"Fish, Tamarind, Spices",652,36,Hard,Festive
M3304,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",789,10,Easy,Restaurant-Special
M2652,Schezwan Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",869,26,Medium,Daily
M2820,American Chopsuey,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Sauce",457,38,Easy,Festive
M2529,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",603,24,Hard,Restaurant-Special
M1781,Kadhi Pakora,North Indian,Breakfast,Keto,"Besan, Curd, Spices",824,6,Medium,Daily
M3663,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Chicken, Soy Sauce",210,43,Hard,Party
M2756,Veg Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",868,43,Hard,Party
M1059,Rasam Rice,South Indian,Breakfast,Keto,"Tamarind, Tomato, Spices",316,24,Hard,Restaurant-Special
M0119,Masala Dosa,South Indian,Dinner,Vegan,"Rice, Lentils, Potato",381,30,Easy,Daily
M1025,Masala Dosa,South Indian,Snack,Vegan,"Rice, Lentils, Potato",512,25,Hard,Daily
M3017,Gobi Manchurian,Indo-Chinese,Dinner,High-Protein,"Cauliflower, Maida, Spices",405,39,Hard,Party
M0282,Fish Curry,South Indian,Dinner,Non-Vegetarian,"Fish, Tamarind, Spices",606,39,Easy,Restaurant-Special
M2343,Kadhi Pakora,North Indian,Snack,Gluten-Free,"Besan, Curd, Spices",249,45,Hard,Restaurant-Special
M1317,Masala Dosa,South Indian,Snack,Gluten-Free,"Rice, Lentils, Potato",410,26,Hard,Restaurant-Special
M3092,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",401,32,Easy,Daily
M0969,Pongal,South Indian,Dinner,Keto,"Rice, Moong Dal, Ghee",180,26,Easy,Daily
M1666,Butter Chicken,North Indian,Breakfast,Keto,"Chicken, Butter, Tomato",423,20,Medium,Restaurant-Special
M3986,Veg Spring Rolls,Indo-Chinese,Dinner,High-Protein,"Vegetables, Maida, Spices",350,40,Easy,Festive
M1906,Butter Chicken,North Indian,Snack,Vegetarian,"Chicken, Butter, Tomato",560,25,Medium,Festive
M2565,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",691,20,Hard,Restaurant-Special
M3938,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",185,27,Easy,Party
M2310,Aloo Paratha,North Indian,Snack,Gluten-Free,"Wheat, Potato, Spices",832,43,Medium,Restaurant-Special
M0620,Pongal,South Indian,Lunch,High-Protein,"Rice, Moong Dal, Ghee",551,32,Easy,Restaurant-Special
M2119,Chole Bhature,North Indian,Dinner,High-Protein,"Chickpeas, Maida, Spices",163,12,Hard,Festive
M1743,Rajma Chawal,North Indian,Dinner,Vegetarian,"Rajma, Rice, Spices",425,11,Hard,Restaurant-Special
M3272,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",495,3,Medium,Daily
